TMLP_ID	TMLP_ML_ID	TMLP_PART_ID
1864	7027	702
1865	7028	702
1866	7029	714
1867	7030	759
1868	7031	759
1869	7032	714
1870	7033	714
1871	7034	714
1872	7035	714
1873	7036	714
1874	7037	759
1875	7038	759
1876	7039	759
1877	7040	759
1878	7041	714
1879	7042	714
1880	7043	714
1881	7044	714
1882	7045	714
1883	7046	714
1884	7047	714
1885	7048	714
1886	7049	759
1887	7050	759
1888	7051	759
1889	7052	759
1890	7053	714
1891	7054	714
1892	7055	711
1893	7056	711
1894	7057	711
1895	7058	759
1896	7059	759
1897	7060	759
1898	7061	759
1899	7062	759
1900	7064	759
1901	7065	759
1902	7066	703
1903	7067	703
1904	7068	703
1905	7069	703
1906	7070	759
1907	7071	759
1908	7072	711
1909	7073	711
1910	7074	711
1911	7075	711
1912	7076	759
1913	7077	759
1914	7078	759
1915	7079	708
1916	7080	708
1917	7081	708
1918	7082	708
1919	7084	712
1920	7085	712
1921	7086	712
1922	7087	712
1923	7088	712
1924	7089	712
1925	7090	759
1926	7091	712
1927	7092	759
1928	7093	759
1929	7094	712
1930	7095	712
1931	7098	703
1932	7099	759
1933	7100	678
1934	7101	764
1935	7102	764
1936	7103	764
1937	7104	764
1938	7105	764
1939	7106	764
1940	7107	678
1941	7108	708
1942	7109	708
1943	7110	708
1944	7111	708
1945	7112	759
1946	7113	759
1947	7114	759
1948	7115	759
1949	7116	759
1950	7117	759
1951	7118	759
1952	7119	759
1953	7120	759
1954	7121	703
1955	7122	703
1956	7123	759
1957	7124	703
1958	7125	703
1959	7126	759
1960	7127	759
1961	7128	708
1962	7129	708
1963	7130	708
1964	7131	761
1965	7132	761
1966	7134	715
1967	7135	715
1968	7136	715
1969	7137	715
1970	7138	715
1971	7139	715
1972	7140	715
1973	7141	715
1974	7142	715
1975	7143	715
1976	7144	716
1977	7145	715
1978	7146	715
1979	7147	715
1980	7148	715
1981	7149	715
1982	7150	715
1983	7151	715
1984	7152	715
1985	7153	716
1986	7154	715
1987	7155	715
1988	7156	715
1989	7157	715
1990	7158	715
1991	7159	715
1992	7160	759
1993	7161	759
1994	7162	759
1995	7163	759
1996	7164	759
1997	7165	759
1998	7166	759
1999	7167	759
2000	7168	759
2001	7169	715
2002	7170	715
2003	7171	715
2004	7172	715
2005	7173	759
2006	7174	715
2007	7175	759
2008	7176	759
2009	7177	759
2010	7178	759
2011	7179	759
2012	7180	716
2013	7181	759
2014	7182	716
2015	7183	716
2016	7184	715
2017	7185	759
2018	7186	759
2019	7187	759
2020	7188	759
2021	7189	759
2022	7190	759
2023	7191	759
2024	7192	723
2025	7193	717
2026	7194	759
2027	7195	759
2028	7196	759
2029	7197	759
2030	7198	759
2031	7199	759
2032	7200	759
2033	7201	759
2034	7202	723
2035	7203	723
2036	7204	723
2037	7205	723
2038	7206	723
2039	7207	759
2040	7208	723
2041	7209	759
2042	7210	759
2043	7211	759
2044	7213	759
2045	7214	759
2046	7215	717
2047	7216	759
2048	7217	759
2049	7218	759
2050	7219	717
2051	7220	717
2052	7221	717
2053	7222	717
2054	7223	717
2055	7224	717
2056	7225	717
2057	7226	717
2058	7227	759
2059	7228	759
2060	7229	759
2061	7230	759
2062	7231	759
2063	7232	759
2064	7233	759
2065	7234	759
2066	7235	759
2067	7236	759
2068	7237	759
2069	7238	759
2070	7239	759
2071	7240	759
2072	7241	759
2073	7242	759
2074	7243	759
2075	7244	759
2076	7245	759
2077	7246	723
2078	7247	759
2079	7248	759
2080	7249	759
2081	7250	759
2082	7251	723
2083	7252	723
2084	7253	759
2085	7254	723
2086	7255	759
2087	7256	723
2088	7257	717
2089	7258	723
2090	7259	717
2091	7260	747
2092	7261	747
2093	7262	747
2094	7264	747
2095	7265	747
2096	7267	759
2097	7268	759
2098	7269	718
2099	7270	718
2100	7271	718
2101	7272	718
2102	7273	718
2103	7274	718
2104	7275	718
2105	7276	715
2106	7277	759
2107	7278	759
2108	7279	759
2109	7280	759
2110	7281	759
2111	7282	718
2112	7283	718
2113	7284	715
2114	7285	759
2115	7286	759
2116	7287	759
2117	7288	759
2118	7289	759
2119	7290	759
2120	7291	759
2121	7292	759
2122	7293	759
2123	7294	718
2124	7295	718
2125	7296	717
2126	7297	759
2127	7298	759
2128	7299	759
2129	7300	759
2130	7301	759
2131	7302	759
2132	7303	759
2133	7304	759
2134	7305	759
2135	7306	759
2136	7307	759
2137	7308	759
2138	7309	759
2139	7310	759
2140	7311	759
2141	7312	589
2142	7313	589
2143	7314	759
2144	7315	589
2145	7316	589
2146	7317	759
2147	7318	718
2148	7319	759
2149	7320	759
2150	7321	759
2151	7322	759
2152	7323	759
2153	7324	759
2154	7325	759
2155	7326	759
2156	7327	759
2157	7328	591
2158	7329	591
2159	7330	677
2160	7331	678
2161	7332	597
2162	7333	759
2163	7334	759
2164	7335	759
2165	7336	759
2166	7337	759
2167	7338	759
2168	7339	759
2169	7340	759
2170	7341	677
2171	7342	677
2172	7343	677
2173	7344	759
2174	7345	585
2175	7346	585
2176	7347	585
2177	7348	585
2178	7349	585
2179	7350	585
2180	7351	585
2181	7352	678
2182	7353	678
2183	7354	678
2184	7355	678
2185	7356	759
2186	7359	759
2187	7360	759
2188	7361	759
2189	7362	759
2190	7363	759
2191	7364	759
2192	7365	759
2193	7366	719
2194	7367	719
2195	7369	719
2196	7370	759
2197	7371	719
2198	7372	719
2199	7373	719
2200	7374	719
2201	7375	719
2202	7376	719
2203	7377	719
2204	7378	719
2205	7379	747
2206	7380	580
2207	7381	592
2208	7382	592
2209	7383	592
2210	7384	592
2211	7385	655
2212	7386	592
2213	7387	589
2214	7388	589
2215	7389	589
2216	7390	589
2217	7391	591
2218	7392	591
2219	7393	591
2220	7394	591
2221	7395	719
2222	7396	591
2223	7397	591
2224	7398	591
2225	7399	585
2226	7400	585
2227	7401	585
2228	7402	719
2229	7403	585
2230	7404	719
2231	7405	585
2232	7406	747
2233	7407	747
2234	7408	652
2235	7409	719
2236	7410	719
2237	7411	747
2238	7412	759
2239	7413	719
2240	7414	719
2241	7415	719
2242	7416	719
2243	7417	719
2244	7418	719
2245	7419	719
2246	7420	759
2247	7421	759
2248	7422	759
2249	7423	759
2250	7424	759
2251	7425	759
2252	7426	759
2253	7427	759
2254	7428	759
2255	7429	759
2256	7430	759
2257	7431	759
2258	7432	759
2259	7433	759
2260	7434	759
2261	7435	719
2262	7436	759
2263	7437	719
2264	7438	759
2265	7439	759
2266	7440	759
2267	7441	759
2268	7442	759
2269	7443	759
2270	7444	719
2271	7445	719
2272	7446	720
2273	7447	759
2274	7448	589
2275	7449	759
2276	7450	759
2277	7451	759
2278	7452	759
2279	7453	759
2280	7454	759
2281	7455	759
2282	7456	759
2283	7457	759
2284	7458	759
2285	7459	720
2286	7461	765
2287	7462	765
2288	7463	765
2289	7464	765
2290	7465	765
2291	7466	765
2292	7467	698
2293	7468	698
2294	7469	698
2295	7470	698
2296	7471	765
2297	7472	765
2298	7473	759
2299	7474	759
2300	7475	759
2301	7476	759
2302	7477	759
2303	7478	759
2304	7479	759
2305	7480	759
2306	7481	759
2307	7482	759
2308	7483	759
2309	7484	759
2310	7485	759
2311	7486	765
2312	7487	765
2313	7488	765
2314	7489	765
2315	7490	759
2316	7491	759
2317	7492	765
2318	7493	765
2319	7494	759
2320	7495	765
2321	7496	765
2322	7497	698
2323	7498	765
2324	7499	759
2325	7500	765
2326	7501	765
2327	7502	698
2328	7503	698
2329	7504	765
2330	7505	765
2331	7506	765
2332	7507	765
2333	7508	765
2334	7509	698
2335	7510	765
2336	7511	765
2337	7512	765
2338	7513	759
2339	7514	759
2340	7515	759
2341	7516	759
2342	7517	759
2343	7518	759
2344	7519	759
2345	7521	724
2346	7522	724
2347	7523	724
2348	7524	724
2349	7525	724
2350	7526	724
2351	7527	724
2352	7528	724
2353	7529	724
2354	7530	724
2355	7531	724
2356	7532	724
2357	7533	724
2358	7534	724
2359	7535	724
2360	7536	759
2361	7537	759
2362	7538	719
2363	7539	724
2364	7540	724
2365	7541	724
2366	7542	724
2367	7543	724
2368	7544	724
2369	7545	724
2370	7546	759
2371	7547	759
2372	7548	759
2373	7549	724
2374	7550	759
2375	7551	759
2376	7552	759
2377	7553	759
2378	7554	759
2379	7555	759
2380	7556	759
2381	7557	759
2382	7558	759
2383	7559	759
2384	7560	759
2385	7561	759
2386	7562	759
2387	7563	759
2388	7564	724
2389	7565	759
2390	7566	759
2391	7567	759
2392	7569	725
2393	7570	725
2394	7571	725
2395	7572	725
2396	7573	725
2397	7574	724
2398	7575	725
2399	7576	725
2400	7577	759
2401	7578	759
2402	7579	725
2403	7580	725
2404	7581	759
2405	7582	725
2406	7583	725
2407	7584	725
2408	7585	725
2409	7586	725
2410	7587	759
2411	7588	759
2412	7589	759
2413	7590	759
2414	7591	759
2415	7592	725
2416	7593	759
2417	7594	759
2418	7595	759
2419	7596	759
2420	7597	759
2421	7598	725
2422	7599	725
2423	7600	725
2424	7601	759
2425	7602	759
2426	7603	725
2427	7604	759
2428	7605	725
2429	7606	759
2430	7607	759
2431	7608	725
2432	7609	725
2433	7610	725
2434	7612	726
2435	7613	726
2436	7614	726
2437	7615	726
2438	7616	726
2439	7617	726
2440	7618	726
2441	7619	726
2442	7620	726
2443	7621	759
2444	7622	759
2445	7623	726
2446	7624	726
2447	7625	759
2448	7626	759
2449	7627	759
2450	7628	759
2451	7629	759
2452	7630	759
2453	7631	759
2454	7632	759
2455	7633	759
2456	7634	759
2457	7635	759
2458	7636	759
2459	7637	759
2460	7638	726
2461	7639	726
2462	7640	726
2463	7642	732
2464	7643	732
2465	7644	732
2466	7645	732
2467	7646	732
2468	7647	732
2469	7648	759
2470	7649	759
2471	7650	759
2472	7651	759
2473	7652	759
2474	7653	732
2475	7654	732
2476	7655	732
2477	7656	732
2478	7657	717
2479	7658	717
2480	7659	759
2481	7660	759
2482	7661	759
2483	7662	759
2484	7663	759
2485	7664	759
2486	7665	759
2487	7666	759
2488	7667	759
2489	7668	759
2490	7669	759
2491	7670	759
2492	7671	759
2493	7672	759
2494	7673	759
2495	7674	732
2496	7675	732
2497	7676	759
2498	7677	759
2499	7678	759
2500	7679	759
2501	7682	733
2502	7683	733
2503	7684	733
2504	7685	733
2505	7686	733
2506	7687	733
2507	7688	733
2508	7689	733
2509	7690	733
2510	7691	733
2511	7692	759
2512	7693	759
2513	7694	759
2514	7695	759
2515	7696	759
2516	7697	759
2517	7698	759
2518	7699	759
2519	7700	759
2520	7701	759
2521	7702	715
2522	7703	733
2523	7704	759
2524	7706	711
2525	7707	711
2526	7708	711
2527	7709	711
2528	7710	711
2529	7711	711
2530	7713	736
2531	7714	736
2532	7715	736
2533	7716	736
2534	7717	736
2535	7718	736
2536	7719	736
2537	7720	736
2538	7721	736
2539	7722	736
2540	7723	736
2541	7724	736
2542	7725	736
2543	7726	736
2544	7727	736
2545	7728	736
2546	7729	759
2547	7730	759
2548	7731	759
2549	7732	759
2550	7733	759
2551	7734	759
2552	7735	736
2553	7736	736
2554	7737	736
2555	7738	717
2556	7739	717
2557	7740	717
2558	7741	759
2559	7742	759
2560	7743	736
2561	7744	736
2562	7745	736
2563	7746	725
2564	7747	736
2565	7749	737
2566	7750	737
2567	7751	737
2568	7752	737
2569	7753	737
2570	7754	737
2571	7755	737
2572	7756	737
2573	7757	737
2574	7758	737
2575	7759	737
2576	7760	603
2577	7761	737
2578	7762	737
2579	7763	737
2580	7764	603
2581	7765	737
2582	7766	737
2583	7767	737
2584	7768	737
2585	7769	759
2586	7770	759
2587	7771	759
2588	7772	737
2589	7773	759
2590	7774	759
2591	7775	759
2592	7776	759
2593	7777	759
2594	7778	759
2595	7779	759
2596	7780	759
2597	7781	759
2598	7782	759
2599	7783	759
2600	7784	759
2601	7785	737
2602	7787	738
2603	7788	738
2604	7789	738
2605	7790	738
2606	7791	738
2607	7792	738
2608	7793	738
2609	7794	738
2610	7795	738
2611	7796	738
2612	7797	738
2613	7798	738
2614	7799	738
2615	7800	738
2616	7801	738
2617	7802	759
2618	7803	759
2619	7804	759
2620	7805	759
2621	7806	759
2622	7807	759
2623	7808	759
2624	7809	759
2625	7810	759
2626	7811	759
2627	7812	759
2628	7813	759
2629	7814	759
2630	7815	759
2631	7816	759
2632	7817	738
2633	7818	738
2634	7819	606
2635	7821	759
2636	7822	739
2637	7823	739
2638	7824	739
2639	7825	739
2640	7826	739
2641	7827	739
2642	7828	739
2643	7829	739
2644	7830	739
2645	7831	597
2646	7832	666
2647	7833	601
2648	7834	597
2649	7835	759
2650	7836	594
2651	7837	594
2652	7838	594
2653	7839	759
2654	7840	759
2655	7841	617
2656	7842	617
2657	7843	593
2658	7844	593
2659	7845	702
2660	7846	702
2661	7847	703
2662	7848	703
2663	7850	596
2664	7851	596
2665	7852	596
2666	7853	595
2667	7854	657
2668	7855	595
2669	7856	594
2670	7857	594
2671	7858	602
2672	7859	602
2673	7860	763
2674	7861	763
2675	7862	763
2676	7863	605
2677	7864	605
2678	7865	616
2679	7866	617
2680	7867	617
2681	7868	618
2682	7869	621
2683	7870	621
2684	7871	623
2685	7872	623
2686	7873	595
2687	7874	702
2688	7875	702
2689	7876	707
2690	7877	707
2691	7878	709
2692	7879	705
2693	7883	703
2694	7884	703
2695	7885	759
2696	7886	708
2697	7887	759
2698	7888	708
2699	7889	708
2700	7890	708
2701	7891	708
2702	7892	708
2703	7893	708
2704	7894	759
2705	7895	759
2706	7896	759
2707	7897	759
2708	7898	759
2709	7899	759
2710	7900	759
2711	7901	759
2712	7902	759
2713	7903	759
2714	7904	759
2715	7905	759
2716	7906	759
2717	7907	759
2718	7908	759
2719	7909	759
2720	7910	759
2721	7911	759
2722	7912	759
2723	7913	759
2724	7914	759
2725	7915	759
2726	7916	759
2727	7917	759
2728	7918	759
2729	7919	759
2730	7920	759
2731	7921	759
2732	7922	759
2733	7923	759
2734	7924	759
2735	7925	759
2736	7926	759
2737	7927	759
2738	7928	712
2739	7929	764
2740	7930	764
2741	7931	764
2742	7932	712
2743	7933	712
2744	7934	715
2745	7935	716
2746	7936	716
2747	7937	718
2748	7938	719
2749	7939	759
2750	7940	739
2751	7941	723
2752	7942	723
2753	7943	724
2754	7944	724
2755	7945	725
2756	7946	725
2757	7947	732
2758	7948	732
2759	7949	736
2760	7950	736
2761	7951	759
2762	7952	759
2763	7953	759
2764	7954	759
2765	7955	759
2766	7956	759
2767	7957	759
2768	7958	759
2769	7959	759
2770	7960	759
2771	7961	739
2772	7962	739
2773	7963	739
2774	7964	739
2775	7990	678
2776	7991	678
2777	7992	678
2778	7993	678
2779	7994	678
2780	7995	682
2781	7996	759
2782	7997	759
2783	7998	759
2784	7999	759
2785	8000	759
2786	8001	678
2787	8002	678
2788	8003	678
2789	8004	759
2790	8005	678
2791	8006	759
2792	8007	678
2793	8008	678
2794	8009	678
2795	8010	678
2796	8011	682
2797	8012	682
2798	8013	682
2799	8014	682
2800	8015	682
2801	8016	682
2802	8017	682
2803	8018	682
2804	8019	682
2805	8020	682
2806	8021	682
2807	8022	682
2808	8023	682
2809	8024	682
2810	8025	682
2811	8026	682
2812	8027	759
2813	8028	677
2814	8029	677
2815	8030	759
2816	8031	759
2817	8032	759
2818	8033	759
2819	8034	678
2820	8035	678
2821	8036	678
2822	8037	678
2823	8038	678
2824	8039	678
2825	8040	678
2826	8041	678
2827	8042	678
2828	8043	678
2829	8044	678
2830	8045	678
2831	8046	759
2832	8047	683
2833	8048	683
2834	8049	683
2835	8050	683
2836	8051	683
2837	8052	683
2838	8053	759
2839	8054	759
2840	8055	759
2841	8056	759
2842	8057	759
2843	8058	759
2844	8059	759
2845	8060	759
2846	8061	683
2847	8062	683
2848	8063	759
2849	8064	683
2850	8065	683
2851	8066	683
2852	8067	759
2853	8068	759
2854	8069	759
2855	8070	683
2856	8071	683
2857	8072	683
2858	8073	683
2859	8074	596
2860	8075	683
2861	8076	683
2862	8077	596
2863	8078	683
2864	8079	683
2865	8080	683
2866	8081	678
2867	8082	678
2868	8083	678
2869	8084	678
2870	8085	678
2871	8086	586
2872	8087	586
2873	8088	586
2874	8089	586
2875	8090	759
2876	8091	759
2877	8092	586
2878	8093	586
2879	8094	586
2880	8095	686
2881	8096	686
2882	8097	759
2883	8098	759
2884	8099	759
2885	8100	759
2886	8101	759
2887	8102	759
2888	8103	759
2889	8104	759
2890	8105	686
2891	8106	759
2892	8107	686
2893	8108	759
2894	8109	759
2895	8110	759
2896	8111	759
2897	8112	759
2898	8113	686
2899	8114	686
2900	8115	686
2901	8116	686
2902	8117	759
2903	8118	759
2904	8119	686
2905	8120	686
2906	8121	686
2907	8122	686
2908	8123	686
2909	8124	686
2910	8125	686
2911	8126	686
2912	8127	686
2913	8128	686
2914	8129	686
2915	8130	686
2916	8131	686
2917	8132	686
2918	8133	686
2919	8134	686
2920	8135	686
2921	8136	686
2922	8137	686
2923	8138	686
2924	8139	686
2925	8140	686
2926	8141	686
2927	8142	686
2928	8143	686
2929	8144	687
2930	8145	687
2931	8146	687
2932	8147	687
2933	8148	687
2934	8149	687
2935	8150	687
2936	8151	606
2937	8152	687
2938	8153	688
2939	8154	688
2940	8155	759
2941	8156	688
2942	8157	688
2943	8158	688
2944	8159	688
2945	8160	688
2946	8161	759
2947	8162	688
2948	8163	688
2949	8164	688
2950	8165	759
2951	8166	759
2952	8167	687
2953	8168	759
2954	8169	687
2955	8170	687
2956	8172	688
2957	8173	688
2958	8174	688
2959	8175	688
2960	8176	688
2961	8177	678
2962	8178	688
2963	8179	678
2964	8180	678
2965	8181	688
2966	8182	678
2967	8183	678
2968	8184	688
2969	8185	678
2970	8186	759
2971	8187	759
2972	8188	759
2973	8189	759
2974	8190	759
2975	8191	759
2976	8192	678
2977	8193	678
2978	8194	678
2979	8195	678
2980	8196	678
2981	8197	678
2982	8198	759
2983	8199	678
2984	8200	678
2985	8201	678
2986	8202	678
2987	8203	678
2988	8204	759
2989	8205	648
2990	8206	648
2991	8207	648
2992	8208	648
2993	8209	648
2994	8210	648
2995	8211	648
2996	8212	648
2997	8213	648
2998	8214	648
2999	8215	648
3000	8216	648
3001	8217	648
3002	8218	648
3003	8219	648
3004	8220	648
3005	8221	648
3006	8222	648
3007	8223	648
3008	8224	648
3009	8225	648
3010	8226	648
3011	8227	648
3012	8229	648
3013	8230	648
3014	8231	648
3015	8232	648
3016	8233	648
3017	8234	648
3018	8235	648
3019	8236	648
3020	8237	648
3021	8238	648
3022	8239	648
3023	8240	648
3024	8241	648
3025	8242	648
3026	8243	648
3027	8244	648
3028	8245	648
3029	8246	648
3030	8247	648
3031	8248	648
3032	8249	759
3033	8250	711
3034	8251	712
3035	8252	720
3036	8253	733
3037	8254	725
3038	8255	715
3039	8256	733
3040	8257	686
3041	8258	708
3042	8259	682
3043	8260	677
3044	8261	711
3045	8262	683
3046	8263	764
3047	8264	718
3048	8265	715
3049	8266	719
3050	8267	720
3051	8268	586
3052	8269	723
3053	8270	765
3054	8271	687
3055	8272	725
3056	8273	732
3057	8274	726
3058	8275	733
3059	8276	736
3060	8277	737
3061	8278	739
3062	8279	677
3063	8280	708
3064	8281	682
3065	8282	677
3066	8283	711
3067	8284	683
3068	8285	712
3069	8286	764
3070	8287	715
3071	8288	718
3072	8289	686
3073	8290	719
3074	8291	720
3075	8292	586
3076	8293	723
3077	8294	765
3078	8295	687
3079	8296	725
3080	8297	732
3081	8298	726
3082	8299	733
3083	8300	736
3084	8301	737
3085	8302	739
3086	8303	677
3087	8304	712
3088	8305	718
3089	8306	719
3090	8307	720
3091	8308	586
3092	8309	724
3093	8310	687
3094	8311	725
3095	8312	726
3096	8313	733
3097	8314	737
3098	8315	715
3099	8316	720
3100	8317	733
3101	8318	712
3102	8319	602
3103	8320	606
3104	8321	725
3105	8322	712
3106	8323	687
3107	8324	725
3108	8325	687
3109	8326	725
3110	8327	698
3111	8328	698
3112	8329	759
3113	8330	723
3114	8331	736
3115	8332	686
3116	8333	686
3117	8334	738
3118	8335	738
3119	8336	738
3120	8337	759
3121	8338	759
3122	8339	736
3123	8340	740
3124	8341	740
3125	8342	740
3126	8343	740
3127	8344	740
3128	8345	740
3129	8346	740
3130	8347	740
3131	8348	740
3132	8349	740
3133	8350	740
3134	8351	740
3135	8352	740
3136	8353	740
3137	8354	740
3138	8355	740
3139	8356	740
3140	8357	759
3141	8358	759
3142	8359	759
3143	8360	759
3144	8361	759
3145	8362	759
3146	8363	759
3147	8364	759
3148	8365	759
3149	8366	759
3150	8367	759
3151	8368	759
3152	8369	759
3153	8370	741
3154	8371	741
3155	8372	741
3156	8373	741
3157	8374	741
3158	8375	741
3159	8376	741
3160	8377	741
3161	8378	741
3162	8379	741
3163	8380	741
3164	8381	741
3165	8382	765
3166	8383	702
3167	8384	741
3168	8385	759
3169	8386	759
3170	8387	648
3171	8388	759
3172	8389	759
3173	8390	759
3174	8391	759
3175	8392	759
3176	8393	759
3177	8394	759
3178	8395	759
3179	8396	741
3180	8397	655
3181	8398	655
3182	8399	655
3183	8400	655
3184	8401	655
3185	8402	655
3186	8403	759
3187	8404	655
3188	8405	655
3189	8406	655
3190	8407	655
3191	8408	759
3192	8409	655
3193	8410	655
3194	8411	655
3195	8412	655
3196	8413	766
3197	8414	766
3198	8415	766
3199	8416	766
3200	8417	766
3201	8418	766
3202	8419	766
3203	8420	766
3204	8421	766
3205	8422	766
3206	8423	766
3207	8424	766
3208	8425	766
3209	8426	766
3210	8427	766
3211	8428	766
3212	8429	759
3213	8430	766
3214	8431	766
3215	8432	766
3216	8433	759
3217	8434	766
3218	8435	766
3219	8436	759
3220	8437	759
3221	8438	759
3222	8439	759
3223	8440	759
3224	8441	759
3225	8442	759
3226	8443	759
3227	8444	759
3228	8445	759
3229	8446	759
3230	8447	759
3231	8448	759
3232	8449	719
3233	8450	719
3234	8451	759
3235	8452	719
3236	8453	719
3237	8454	719
3238	8455	759
3239	8456	719
3240	8457	759
3241	8458	759
3242	8459	719
3243	8460	719
3244	8461	759
3245	8462	759
3246	8463	759
3247	8464	719
3248	8465	719
3249	8466	719
3250	8467	759
3251	8468	759
3252	8469	759
3253	8470	759
3254	8471	759
3255	8472	759
3256	8473	648
3257	8474	747
3258	8475	653
3259	8476	653
3260	8477	653
3261	8478	653
3262	8479	653
3263	8480	632
3264	8481	759
3265	8482	653
3266	8483	705
3267	8484	653
3268	8485	653
3269	8487	653
3270	8488	652
3271	8489	759
3272	8490	759
3273	8491	652
3274	8492	759
3275	8493	759
3276	8494	652
3277	8495	652
3278	8496	759
3279	8497	759
3280	8498	759
3281	8499	759
3282	8500	759
3283	8501	759
3284	8502	759
3285	8503	646
3286	8504	646
3287	8505	646
3288	8506	646
3289	8507	646
3290	8508	646
3291	8509	646
3292	8510	646
3293	8511	646
3294	8512	646
3295	8513	646
3296	8514	646
3297	8515	646
3298	8516	646
3299	8517	646
3300	8518	759
3301	8519	759
3302	8520	759
3303	8521	759
3304	8522	759
3305	8523	759
3306	8524	759
3307	8525	759
3308	8526	759
3309	8527	646
3310	8528	646
3311	8529	646
3312	8530	646
3313	8531	646
3314	8532	646
3315	8533	648
3316	8534	648
3317	8535	648
3318	8536	648
3319	8537	759
3320	8538	759
3321	8539	759
3322	8540	759
3323	8541	759
3324	8542	648
3325	8543	648
3326	8544	648
3327	8545	648
3328	8546	655
3329	8547	759
3330	8548	759
3331	8549	759
3332	8550	656
3333	8551	759
3334	8552	653
3335	8553	646
3336	8554	656
3337	8555	656
3338	8556	656
3339	8557	656
3340	8558	656
3341	8559	656
3342	8560	656
3343	8561	656
3344	8562	656
3345	8563	656
3346	8564	656
3347	8565	656
3348	8566	656
3349	8567	656
3350	8568	656
3351	8569	656
3352	8570	759
3353	8571	759
3354	8572	759
3355	8573	656
3356	8574	656
3357	8575	656
3358	8576	656
3359	8577	656
3360	8578	656
3361	8579	759
3362	8580	657
3363	8581	759
3364	8582	759
3365	8583	759
3366	8584	759
3367	8585	759
3368	8586	657
3369	8587	657
3370	8588	657
3371	8589	657
3372	8590	657
3373	8591	657
3374	8592	759
3375	8593	759
3376	8594	759
3377	8595	759
3378	8596	658
3379	8597	666
3380	8598	666
3381	8599	666
3382	8600	666
3383	8601	666
3384	8602	666
3385	8603	666
3386	8604	666
3387	8605	666
3388	8606	666
3389	8607	666
3390	8608	666
3391	8609	666
3392	8610	666
3393	8611	666
3394	8612	666
3395	8613	666
3396	8614	666
3397	8615	666
3398	8616	666
3399	8617	666
3400	8618	666
3401	8619	666
3402	8620	666
3403	8621	666
3404	8622	666
3405	8623	666
3406	8624	666
3407	8625	666
3408	8626	666
3409	8627	759
3410	8628	759
3411	8629	759
3412	8630	759
3413	8631	759
3414	8632	759
3415	8633	666
3416	8634	666
3417	8635	666
3418	8636	666
3419	8637	666
3420	8638	666
3421	8639	666
3422	8640	666
3423	8641	666
3424	8642	666
3425	8643	660
3426	8644	660
3427	8645	660
3428	8646	660
3429	8647	660
3430	8648	660
3431	8649	660
3432	8650	660
3433	8651	660
3434	8652	660
3435	8653	660
3436	8654	660
3437	8655	660
3438	8656	660
3439	8657	660
3440	8658	660
3441	8659	660
3442	8660	660
3443	8661	660
3444	8662	661
3445	8663	661
3446	8664	661
3447	8665	661
3448	8666	759
3449	8667	759
3450	8668	660
3451	8669	660
3452	8670	661
3453	8671	660
3454	8672	661
3455	8673	661
3456	8674	660
3457	8675	660
3458	8676	661
3459	8677	661
3460	8678	661
3461	8679	661
3462	8680	661
3463	8681	661
3464	8682	661
3465	8683	661
3466	8684	661
3467	8685	661
3468	8686	661
3469	8687	661
3470	8688	661
3471	8689	661
3472	8690	661
3473	8691	661
3474	8692	661
3475	8693	661
3476	8694	661
3477	8695	661
3478	8696	661
3479	8697	661
3480	8698	661
3481	8699	661
3482	8700	661
3483	8701	661
3484	8702	661
3485	8703	661
3486	8704	759
3487	8705	661
3488	8706	759
3489	8707	759
3490	8708	759
3491	8709	759
3492	8710	759
3493	8711	759
3494	8712	759
3495	8713	759
3496	8714	759
3497	8715	759
3498	8716	759
3499	8717	759
3500	8718	759
3501	8719	759
3502	8720	759
3503	8721	759
3504	8722	759
3505	8723	759
3506	8724	759
3507	8725	759
3508	8726	759
3509	8727	759
3510	8728	759
3511	8729	663
3512	8730	663
3513	8731	759
3514	8732	759
3515	8733	663
3516	8734	759
3517	8735	759
3518	8736	663
3519	8737	663
3520	8738	663
3521	8739	663
3522	8740	759
3523	8741	759
3524	8742	759
3525	8743	759
3526	8744	639
3527	8745	639
3528	8746	639
3529	8747	639
3530	8748	639
3531	8749	759
3532	8750	639
3533	8751	759
3534	8752	639
3535	8753	639
3536	8754	759
3537	8755	639
3538	8756	759
3539	8757	639
3540	8758	759
3541	8759	759
3542	8760	759
3543	8761	665
3544	8762	665
3545	8763	665
3546	8764	665
3547	8765	665
3548	8766	665
3549	8767	665
3550	8768	665
3551	8769	665
3552	8770	665
3553	8771	665
3554	8772	665
3555	8773	665
3556	8774	665
3557	8775	665
3558	8776	665
3559	8777	663
3560	8778	664
3561	8779	664
3562	8780	664
3563	8781	664
3564	8782	664
3565	8783	664
3566	8784	664
3567	8785	664
3568	8786	664
3569	8787	664
3570	8788	664
3571	8789	664
3572	8790	664
3573	8791	664
3574	8792	664
3575	8793	664
3576	8794	664
3577	8795	664
3578	8796	664
3579	8797	664
3580	8798	664
3581	8799	664
3582	8800	663
3583	8801	759
3584	8802	666
3585	8803	658
3586	8804	652
3587	8805	666
3588	8806	666
3589	8807	665
3590	8808	666
3591	8809	666
3592	8810	759
3593	8811	653
3594	8812	653
3595	8813	652
3596	8814	667
3597	8815	652
3598	8816	652
3599	8817	667
3600	8818	667
3601	8819	667
3602	8820	646
3603	8821	648
3604	8822	653
3605	8823	759
3606	8824	656
3607	8825	667
3608	8826	658
3609	8827	667
